Id,Weekly_Sales
8_9_2013-05-24,16033.5092964358
8_9_2013-05-31,15692.8471816291
8_9_2013-06-07,15440.9135481108
8_9_2013-06-14,14601.211605348
8_9_2013-06-21,15066.3552522413
8_9_2013-06-28,13375.2295233301
8_9_2013-07-05,14225.1764114046
8_9_2013-07-12,11615.5381921294
8_9_2013-07-19,11964.7187334962
8_9_2013-07-26,12037.5335032842
8_10_2012-11-02,22297.3500745616
8_10_2012-11-09,21291.8830643697
8_10_2012-11-16,19321.5357547648
8_10_2012-11-23,20694.5427163316
8_10_2012-11-30,20391.696179672
8_10_2012-12-07,21653.9826828856
8_10_2012-12-14,20457.2770512153
8_10_2012-12-21,22469.5697988501
8_10_2012-12-28,20131.3909814225
8_10_2013-01-04,16560.7962229267
8_10_2013-01-11,16285.1600322902
8_10_2013-01-18,17148.2441812089
8_10_2013-01-25,16899.4725211504
8_10_2013-02-01,22710.5651627944
8_10_2013-02-08,24823.2213050327
8_10_2013-02-15,26069.487350112
8_10_2013-02-22,24457.417965408
8_10_2013-03-01,24386.3780243822
8_10_2013-03-08,23063.1447818731
8_10_2013-03-15,23520.8604815324
8_10_2013-03-22,23068.9867185618
8_10_2013-03-29,23812.4473025829
8_10_2013-04-05,23494.8324674772
8_10_2013-04-12,20578.855614814
8_10_2013-04-19,21290.7472734087
8_10_2013-04-26,21254.4679905391
8_10_2013-05-03,21946.4177045473
8_10_2013-05-10,20543.1532741823
8_10_2013-05-17,20035.6869062455
8_10_2013-05-24,22198.1170828632
8_10_2013-05-31,22938.0277389465
8_10_2013-06-07,23197.3597068293
8_10_2013-06-14,21971.4164669174
8_10_2013-06-21,22280.583565846
8_10_2013-06-28,22710.1658654566
8_10_2013-07-05,23667.7263813747
8_10_2013-07-12,21438.242411615
8_10_2013-07-19,20968.2627314512
8_10_2013-07-26,20982.338985985
8_11_2012-11-02,22677.0651770313
8_11_2012-11-09,18740.2652667482
8_11_2012-11-16,18313.9064924786
8_11_2012-11-23,20769.0333731873
8_11_2012-11-30,26544.8324018437
8_11_2012-12-07,30037.0788955075
8_11_2012-12-14,26077.8135008177
8_11_2012-12-21,26239.3040415407
8_11_2012-12-28,21213.9481631084
8_11_2013-01-04,16505.7273598515
8_11_2013-01-11,17207.2909199093
8_11_2013-01-18,16076.9962717775
8_11_2013-01-25,14634.2752320301
8_11_2013-02-01,21426.0542621094
8_11_2013-02-08,17720.858867217
8_11_2013-02-15,17913.6626878833
8_11_2013-02-22,15814.1353924761
8_11_2013-03-01,15618.9896297602
8_11_2013-03-08,15121.3783933262
8_11_2013-03-15,16911.575261083
8_11_2013-03-22,15707.6618347512
8_11_2013-03-29,17406.3884283971
8_11_2013-04-05,17156.7889900889
8_11_2013-04-12,15302.6976766846
8_11_2013-04-19,15454.8941988508
8_11_2013-04-26,16818.4613495325
8_11_2013-05-03,17134.4256062809
8_11_2013-05-10,17288.638917696
8_11_2013-05-17,14338.7548321555
8_11_2013-05-24,18849.714972832
8_11_2013-05-31,24478.3259942844
8_11_2013-06-07,23109.8191484436
8_11_2013-06-14,24099.5025904733
8_11_2013-06-21,25406.7851175864
8_11_2013-06-28,29531.2166148191
8_11_2013-07-05,23034.6771673086
8_11_2013-07-12,19765.3427690047
8_11_2013-07-19,18685.4088458973
8_11_2013-07-26,18811.9846959353
8_12_2012-11-02,7294.94115934416
8_12_2012-11-09,7215.73138069428
8_12_2012-11-16,7510.43007800494
8_12_2012-11-23,6298.90995273807
8_12_2012-11-30,5930.69378032154
8_12_2012-12-07,5818.72694563325
8_12_2012-12-14,4854.64596178548
8_12_2012-12-21,5608.67379025822
8_12_2012-12-28,5076.85692269769
8_12_2013-01-04,5757.83626813209
8_12_2013-01-11,5714.00827551846
8_12_2013-01-18,6362.02134149328
8_12_2013-01-25,6291.77547322572
8_12_2013-02-01,6552.8628806991
8_12_2013-02-08,6078.88667132259
8_12_2013-02-15,6377.51365852357
8_12_2013-02-22,7779.40905186122
8_12_2013-03-01,7155.12018548017
8_12_2013-03-08,7838.7092706552
8_12_2013-03-15,9538.18361084855
8_12_2013-03-22,7539.67128989992
8_12_2013-03-29,8201.06296951306
8_12_2013-04-05,8103.03658552379
8_12_2013-04-12,7468.40067568853
8_12_2013-04-19,8427.63433410893
8_12_2013-04-26,7788.78919574123
8_12_2013-05-03,8137.93347386405
8_12_2013-05-10,8064.46497156339
8_12_2013-05-17,7989.57467220219
8_12_2013-05-24,8140.1661680022
8_12_2013-05-31,8523.82482628702
8_12_2013-06-07,8639.76303041191
8_12_2013-06-14,8448.6079409842
8_12_2013-06-21,7641.46271374014
8_12_2013-06-28,8456.30021791113
8_12_2013-07-05,9268.59757096689
8_12_2013-07-12,9170.68889983708
8_12_2013-07-19,9121.64668748965
8_12_2013-07-26,8985.29999305742
8_13_2012-11-02,26800.9987061327
8_13_2012-11-09,26145.4057895021
8_13_2012-11-16,25026.8974769554
8_13_2012-11-23,24777.7329327462
8_13_2012-11-30,24516.4260362797
8_13_2012-12-07,23862.4149951863
8_13_2012-12-14,23178.6140234485
8_13_2012-12-21,24629.7539833373
8_13_2012-12-28,21977.1102905373
8_13_2013-01-04,26567.1722238434
8_13_2013-01-11,25184.612919118
8_13_2013-01-18,24755.8961896482
8_13_2013-01-25,23737.8010015414
8_13_2013-02-01,26099.716335106
8_13_2013-02-08,26429.7527833684
8_13_2013-02-15,25922.3229733419
8_13_2013-02-22,26968.3748055313
8_13_2013-03-01,27698.8262477162
8_13_2013-03-08,26052.3600305449
8_13_2013-03-15,25876.0837741839
8_13_2013-03-22,25112.827470053
8_13_2013-03-29,25314.0312260487
8_13_2013-04-05,26537.069745313
8_13_2013-04-12,24448.7459881133
8_13_2013-04-19,25716.1217379895
8_13_2013-04-26,24348.9639856698
8_13_2013-05-03,26699.0100039127
8_13_2013-05-10,24660.7543746041
8_13_2013-05-17,25055.3052768658
8_13_2013-05-24,25270.9749807111
8_13_2013-05-31,25866.2844326976
8_13_2013-06-07,25903.1961579429
8_13_2013-06-14,25117.6237788496
8_13_2013-06-21,24472.6301785152
8_13_2013-06-28,25270.036091584
8_13_2013-07-05,25749.180768446
8_13_2013-07-12,24848.1952344952
8_13_2013-07-19,25008.6282902808
8_13_2013-07-26,24412.2738043001
8_14_2012-11-02,11824.2154208227
8_14_2012-11-09,11249.7897931017
8_14_2012-11-16,13152.7365604769
8_14_2012-11-23,31271.7263850053
8_14_2012-11-30,13011.2610141334
8_14_2012-12-07,15815.4310514604
8_14_2012-12-14,20094.6367763476
8_14_2012-12-21,30606.164131902
8_14_2012-12-28,23170.2902839732
8_14_2013-01-04,10237.3439773937
8_14_2013-01-11,8629.01118005803
8_14_2013-01-18,9103.59211673642
8_14_2013-01-25,9557.31140329289
8_14_2013-02-01,11451.6543339978
8_14_2013-02-08,12751.7755388239
8_14_2013-02-15,12841.9287318863
8_14_2013-02-22,10773.6249970735
8_14_2013-03-01,11379.9514053897
8_14_2013-03-08,10671.1634396508
8_14_2013-03-15,9723.34114785333
8_14_2013-03-22,8718.92272644002
8_14_2013-03-29,9660.64378334076
8_14_2013-04-05,10349.0045124694
8_14_2013-04-12,9567.85171747372
8_14_2013-04-19,9740.71237622101
8_14_2013-04-26,9771.31700211564
8_14_2013-05-03,10531.1101032229
8_14_2013-05-10,10519.1576395759
8_14_2013-05-17,10742.036781816
8_14_2013-05-24,9654.64711091577
8_14_2013-05-31,9484.2606682108
8_14_2013-06-07,9883.04255701593
8_14_2013-06-14,9984.93532013434
8_14_2013-06-21,8971.89470728921
8_14_2013-06-28,8998.99053918985
8_14_2013-07-05,9919.1178998977
8_14_2013-07-12,8677.97619391106
8_14_2013-07-19,8752.11272961307
8_14_2013-07-26,8612.80649931285
8_16_2012-11-02,5278.80289856876
8_16_2012-11-09,4028.72784782234
8_16_2012-11-16,4153.05368600451
8_16_2012-11-23,5055.04777463215
8_16_2012-11-30,3306.4039711118
8_16_2012-12-07,3847.20083879874
8_16_2012-12-14,3276.86250654982
8_16_2012-12-21,4582.23872135615
8_16_2012-12-28,3474.34160191666
8_16_2013-01-04,3895.03051979062
8_16_2013-01-11,3525.72735810147
8_16_2013-01-18,3340.48479841133
8_16_2013-01-25,3000.98721110516
8_16_2013-02-01,5079.21991667668
8_16_2013-02-08,5380.04534164486
8_16_2013-02-15,5731.63842657333
8_16_2013-02-22,9208.81435017015
8_16_2013-03-01,12985.5134045819
8_16_2013-03-08,14910.8648318199
8_16_2013-03-15,22966.6682602219
8_16_2013-03-22,25656.1463061966
8_16_2013-03-29,33656.5072776839
8_16_2013-04-05,36089.337645062
8_16_2013-04-12,31787.7894744019
8_16_2013-04-19,30897.3594593234
8_16_2013-04-26,32876.6523452836
8_16_2013-05-03,32553.84959496
8_16_2013-05-10,29401.2163367434
8_16_2013-05-17,27083.6765429146
8_16_2013-05-24,30977.4385325147
8_16_2013-05-31,34424.7937978165
8_16_2013-06-07,32015.9712518755
8_16_2013-06-14,31591.4738487176
8_16_2013-06-21,30977.0764108132
8_16_2013-06-28,32260.674334197
8_16_2013-07-05,31231.6734471682
8_16_2013-07-12,21389.6672349968
8_16_2013-07-19,21521.9121884444
8_16_2013-07-26,18918.4160641647
8_17_2012-11-02,7901.43294052612
8_17_2012-11-09,7284.74254411776
8_17_2012-11-16,7692.27118693693
8_17_2012-11-23,10481.4888184403
8_17_2012-11-30,8274.91999907889
8_17_2012-12-07,8761.71976546861
8_17_2012-12-14,10056.0683763738
8_17_2012-12-21,13371.7766599049
8_17_2012-12-28,10952.9092894563
8_17_2013-01-04,7157.98296944773
8_17_2013-01-11,7138.46784378518
8_17_2013-01-18,7076.67196190027
8_17_2013-01-25,6660.80853476789
8_17_2013-02-01,7988.31125976831
8_17_2013-02-08,9008.62661509902
8_17_2013-02-15,9155.94754667956
8_17_2013-02-22,9405.71335934853
8_17_2013-03-01,8829.97879561747
8_17_2013-03-08,8487.02048025935
8_17_2013-03-15,8287.53039247972
8_17_2013-03-22,7376.22802320792
8_17_2013-03-29,7129.90660540162
8_17_2013-04-05,7475.7779059984
8_17_2013-04-12,6581.84477181232
8_17_2013-04-19,6626.96827847746
8_17_2013-04-26,6318.97332530486
8_17_2013-05-03,7215.80106631867
8_17_2013-05-10,7225.19212617839
8_17_2013-05-17,6949.6795721001
8_17_2013-05-24,6200.61639379877
8_17_2013-05-31,6349.7880403668
8_17_2013-06-07,6468.09747349238
8_17_2013-06-14,6565.43714268261
8_17_2013-06-21,6502.09516479119
8_17_2013-06-28,6687.82434227984
8_17_2013-07-05,6914.54243564433
8_17_2013-07-12,6319.50049665336
8_17_2013-07-19,6504.76394364677
8_17_2013-07-26,6423.48296313179
8_18_2012-11-02,11356.8972879554
8_18_2012-11-09,7732.4076299432
8_18_2012-11-16,11514.709996247
8_18_2012-11-23,29822.9802445914
8_18_2012-11-30,41470.561623018
8_18_2012-12-07,33469.518637683
8_18_2012-12-14,26697.2175370835
8_18_2012-12-21,23452.7217885368
8_18_2012-12-28,15481.4097788069
8_18_2013-01-04,7975.63955202805
8_18_2013-01-11,3289.68751223445
8_18_2013-01-18,2106.11410499155
8_18_2013-01-25,2100.32441856042
8_18_2013-02-01,3076.85047997252
8_18_2013-02-08,9029.08351451891
8_18_2013-02-15,17404.8419702506
8_18_2013-02-22,1177.49693814657
8_18_2013-03-01,803.365487302613
8_18_2013-03-08,754.344737580059
8_18_2013-03-15,905.742698679137
8_18_2013-03-22,1504.73951580628
8_18_2013-03-29,1957.9782854816
8_18_2013-04-05,4789.19553559664
8_18_2013-04-12,1527.74269017292
8_18_2013-04-19,2591.87451174398
8_18_2013-05-03,226.036911662314
8_18_2013-05-17,183.073077141401
8_18_2013-05-31,172.9771210648
8_18_2013-06-07,173.543295403916
8_18_2013-06-14,172.922947431714
8_18_2013-06-21,173.810658939035
8_18_2013-06-28,169.038823910011
8_18_2013-07-12,170.053144560689
8_18_2013-07-26,166.130018780988
8_19_2012-11-02,402.519118157799
8_19_2012-11-09,516.701546101737
8_19_2012-11-16,593.619524036274
8_19_2012-11-23,357.039145983497
8_19_2012-11-30,520.951829154873
8_19_2012-12-07,510.287353087297
8_19_2012-12-14,555.025554767679
8_19_2012-12-21,702.895826065179
8_19_2012-12-28,456.838847573458
8_19_2013-01-04,507.996476299899
8_19_2013-01-11,283.950768445467
8_19_2013-01-18,319.275548235388
8_19_2013-01-25,209.639552607059
8_19_2013-02-01,768.678883964815
8_19_2013-02-08,623.61946598421
8_19_2013-02-15,1039.13628704908
8_19_2013-02-22,2630.00168538522
8_19_2013-03-01,2066.10438438259
8_19_2013-03-08,695.346246986227
8_19_2013-03-15,47.3733878587042
8_19_2013-03-22,-46.4633882227834
8_19_2013-03-29,92.5518938703241
8_19_2013-04-05,-136.80874069664
8_19_2013-04-12,97.6455150976511
8_19_2013-04-19,135.193202510507
8_19_2013-04-26,130.52307668665
8_19_2013-05-03,59.5675218566532
8_19_2013-05-10,346.395622326116
8_19_2013-05-17,182.170754092058
8_19_2013-05-24,438.890553104353
8_19_2013-05-31,303.849506595463
8_19_2013-06-07,297.037431012046
8_19_2013-06-14,259.022631153306
8_19_2013-06-21,32.3362457183373
8_19_2013-06-28,398.034680629885
8_19_2013-07-05,307.463827204874
8_19_2013-07-12,288.710445768975
8_19_2013-07-19,462.893725527614
8_19_2013-07-26,569.444456142459
8_20_2012-11-02,3549.87276240442
8_20_2012-11-09,3283.22070330798
8_20_2012-11-16,3221.9916108428
8_20_2012-11-23,4592.18737793774
8_20_2012-11-30,2916.6047938738
8_20_2012-12-07,3325.7288545155
8_20_2012-12-14,3811.24925388329
8_20_2012-12-21,4619.4816419576
8_20_2012-12-28,3946.34455906833
8_20_2013-01-04,3717.00979660658
8_20_2013-01-11,3517.21714355779
8_20_2013-01-18,3671.81271553797
8_20_2013-01-25,3591.78011020439
8_20_2013-02-01,3903.31344737051
8_20_2013-02-08,4383.90309957079
8_20_2013-02-15,4277.10398888572
8_20_2013-02-22,4461.65532853361
8_20_2013-03-01,4380.6217202332
8_20_2013-03-08,4437.92326633847
8_20_2013-03-15,4424.15321590811
8_20_2013-03-22,3798.07758703283
8_20_2013-03-29,4038.71187208727
8_20_2013-04-05,3867.8594257488
8_20_2013-04-12,3499.28954205011
8_20_2013-04-19,4033.3342708138
8_20_2013-04-26,3446.1050818288
8_20_2013-05-03,3927.35628968085
8_20_2013-05-10,3793.32902468957
8_20_2013-05-17,4226.38979336935
8_20_2013-05-24,4294.48172813674
8_20_2013-05-31,4865.27008816539
8_20_2013-06-07,4427.59126281359
8_20_2013-06-14,4460.00659723258
8_20_2013-06-21,4332.69050801042
8_20_2013-06-28,4795.99632969687
8_20_2013-07-05,4650.60830652572
8_20_2013-07-12,4164.73823620274
8_20_2013-07-19,4564.51088679065
8_20_2013-07-26,3876.26091318914
8_21_2012-11-02,3821.27439285939
8_21_2012-11-09,3884.7032335588
8_21_2012-11-16,3571.35720447386
8_21_2012-11-23,4538.31852408973
8_21_2012-11-30,3553.46348038094
8_21_2012-12-07,3947.07489766595
8_21_2012-12-14,4894.41652562789
8_21_2012-12-21,5939.74717499988
8_21_2012-12-28,4237.02672938804
8_21_2013-01-04,3346.63551908716
8_21_2013-01-11,3307.48020524304
8_21_2013-01-18,3326.1364772614
8_21_2013-01-25,2942.07357362471
8_21_2013-02-01,3524.15284107618
8_21_2013-02-08,3776.90091468718
8_21_2013-02-15,3845.82665805012
8_21_2013-02-22,3885.1665510544
8_21_2013-03-01,4082.15019784681
8_21_2013-03-08,4022.12176445234
8_21_2013-03-15,3909.95395421863
8_21_2013-03-22,3456.61318981432
8_21_2013-03-29,3717.33916089305
8_21_2013-04-05,3948.89722053247
8_21_2013-04-12,3507.82706629264
8_21_2013-04-19,3630.3449230034
8_21_2013-04-26,3405.29982504311
8_21_2013-05-03,3616.04811889947
8_21_2013-05-10,3343.48692960247
8_21_2013-05-17,3204.06096895064
8_21_2013-05-24,3213.09142635843
8_21_2013-05-31,3170.91843850049
8_21_2013-06-07,3442.60297496035
8_21_2013-06-14,3284.27173241362
8_21_2013-06-21,3330.01076277625
8_21_2013-06-28,3335.07296463172
8_21_2013-07-05,3514.53230416879
8_21_2013-07-12,3153.59415847652
8_21_2013-07-19,3111.40820177826
8_21_2013-07-26,3198.88468574669
8_22_2012-11-02,7704.19800518911
8_22_2012-11-09,7195.94072953362
8_22_2012-11-16,6779.3273291576
8_22_2012-11-23,14508.8897315002
8_22_2012-11-30,7583.50424099218
8_22_2012-12-07,8833.05763741674
8_22_2012-12-14,10502.9555654123
8_22_2012-12-21,14087.6359837647
8_22_2012-12-28,11052.2327357584
8_22_2013-01-04,6617.93997040757
8_22_2013-01-11,6392.70398339116
8_22_2013-01-18,6475.03331877852
8_22_2013-01-25,6365.5647938403
8_22_2013-02-01,7959.88877498261
8_22_2013-02-08,9528.39813231919
8_22_2013-02-15,9690.33661821785
8_22_2013-02-22,9407.2988817158
8_22_2013-03-01,8396.57101744995
8_22_2013-03-08,8286.21434024567
8_22_2013-03-15,7375.08365572668
8_22_2013-03-22,7095.62968347483
8_22_2013-03-29,6529.33301953279
8_22_2013-04-05,6940.02832116426
8_22_2013-04-12,5770.84772863035
8_22_2013-04-19,6052.34000748515
8_22_2013-04-26,5811.8739684355
8_22_2013-05-03,6636.06480280392
8_22_2013-05-10,5701.45218869968
8_22_2013-05-17,6011.38972166558
8_22_2013-05-24,5655.53622565776
8_22_2013-05-31,6284.04660406251
8_22_2013-06-07,6171.14514843236
8_22_2013-06-14,6044.25458732831
8_22_2013-06-21,5828.37756243346
8_22_2013-06-28,6431.91063062481
8_22_2013-07-05,6477.59987268553
8_22_2013-07-12,6673.19875343132
8_22_2013-07-19,6865.59521113079
8_22_2013-07-26,7080.71999562646
8_23_2012-11-02,18785.7547670417
8_23_2012-11-09,16844.966511747
8_23_2012-11-16,15207.7121130189
8_23_2012-11-23,21317.9195701137
8_23_2012-11-30,19862.664293669
8_23_2012-12-07,23876.7229940577
8_23_2012-12-14,25609.4069683634
8_23_2012-12-21,35621.7894404692
8_23_2012-12-28,25095.9107956415
8_23_2013-01-04,10434.9160148415
8_23_2013-01-11,10141.261147507
8_23_2013-01-18,9539.41809314568
8_23_2013-01-25,10696.5461744807
8_23_2013-02-01,14081.9026566988
8_23_2013-02-08,15858.9756895653
8_23_2013-02-15,16564.1506342126
8_23_2013-02-22,12891.6809667409
8_23_2013-03-01,14387.0427776781
8_23_2013-03-08,13724.3941384021
8_23_2013-03-15,13298.9490104066
8_23_2013-03-22,12975.1493238467
8_23_2013-03-29,13005.8359267096
8_23_2013-04-05,13817.8191672196
8_23_2013-04-12,12179.958147286
8_23_2013-04-19,12891.1793539103
8_23_2013-04-26,12625.1725925822
8_23_2013-05-03,13456.8708383017
8_23_2013-05-10,12684.1838079068
8_23_2013-05-17,12512.2499827902
8_23_2013-05-24,13365.0987518943
8_23_2013-05-31,13455.4886722629
8_23_2013-06-07,15421.1392668039
8_23_2013-06-14,17074.112179336
8_23_2013-06-21,18037.7635179314
8_23_2013-06-28,14069.2084812278
8_23_2013-07-05,13795.8031397582
8_23_2013-07-12,12581.8801568919
8_23_2013-07-19,12563.8315100047
8_23_2013-07-26,12433.1568652877
8_24_2012-11-02,5866.19305602613
8_24_2012-11-09,5340.40666658412
8_24_2012-11-16,4731.06441153532
8_24_2012-11-23,8857.95189720031
8_24_2012-11-30,5750.49956510256
8_24_2012-12-07,7165.99907111012
8_24_2012-12-14,8646.57192115483
8_24_2012-12-21,10785.3188938262
8_24_2012-12-28,6899.70662104076
8_24_2013-01-04,2644.68382417465
8_24_2013-01-11,2744.80696581477
8_24_2013-01-18,2746.89000741032
8_24_2013-01-25,2964.64432226208
8_24_2013-02-01,4180.96597491984
8_24_2013-02-08,4907.32529438508
8_24_2013-02-15,4899.54618533318
8_24_2013-02-22,4357.25054061754
8_24_2013-03-01,4477.56997204355
8_24_2013-03-08,4140.06197846639
8_24_2013-03-15,4147.44737671066
8_24_2013-03-22,4294.85503491253
8_24_2013-03-29,3944.43636899884
8_24_2013-04-05,4695.61117238857
8_24_2013-04-12,4214.80428569894
8_24_2013-04-19,4003.08331061625
8_24_2013-04-26,3407.88170700351
8_24_2013-05-03,3505.18466740646
8_24_2013-05-10,3306.32422522369
8_24_2013-05-17,3486.73734231758
8_24_2013-05-24,3769.71496783752
8_24_2013-05-31,3692.67887912976
8_24_2013-06-07,3599.78834817498
8_24_2013-06-14,3487.09716735362
8_24_2013-06-21,3432.26707719999
8_24_2013-06-28,3398.10716628544
8_24_2013-07-05,3497.70205393511
8_24_2013-07-12,3625.89331579565
8_24_2013-07-19,4058.09195202698
8_24_2013-07-26,4603.61496050364
8_25_2012-11-02,7108.52436664163
8_25_2012-11-09,5861.88563209936
8_25_2012-11-16,5539.59941852731
8_25_2012-11-23,8101.38604519098
8_25_2012-11-30,6257.56453615522
8_25_2012-12-07,7700.3829063531
8_25_2012-12-14,8427.26317363291
8_25_2012-12-21,10213.2071434212
8_25_2012-12-28,7775.06410549169
8_25_2013-01-04,4333.65280439862
8_25_2013-01-11,4457.02269535769
8_25_2013-01-18,4278.91251321739
8_25_2013-01-25,3677.24795630347
8_25_2013-02-01,5926.98814299842
8_25_2013-02-08,6700.03325040379
8_25_2013-02-15,6931.97293849561
8_25_2013-02-22,6189.86510811283
8_25_2013-03-01,6572.45083419041
8_25_2013-03-08,6505.61271309012
8_25_2013-03-15,7290.89452751592
8_25_2013-03-22,7290.11786209493
8_25_2013-03-29,6997.49052895209
8_25_2013-04-05,7452.73728893628
8_25_2013-04-12,6693.96121137237
8_25_2013-04-19,6415.96332607304
8_25_2013-04-26,6231.10235703134
8_25_2013-05-03,6543.43873451812
8_25_2013-05-10,6377.04318254324
8_25_2013-05-17,6316.79075529051
8_25_2013-05-24,6470.59286006535
8_25_2013-05-31,6861.65062471819
8_25_2013-06-07,6715.67036607727
8_25_2013-06-14,6485.98785727089
8_25_2013-06-21,6650.60410830537
8_25_2013-06-28,6372.98059181392
8_25_2013-07-05,6489.73632397471
8_25_2013-07-12,5490.68363815358
8_25_2013-07-19,5754.36513284615
8_25_2013-07-26,5494.42368549299
8_26_2012-11-02,8482.51725655206
8_26_2012-11-09,6642.55187576148
8_26_2012-11-16,5784.10425507816
8_26_2012-11-23,8654.24253090965
8_26_2012-11-30,5632.42577653675
8_26_2012-12-07,6322.38005961196
8_26_2012-12-14,7125.26933799309
8_26_2012-12-21,10214.7849617178
8_26_2012-12-28,7058.69789534383
8_26_2013-01-04,3186.52638265121
8_26_2013-01-11,3236.35044795885
8_26_2013-01-18,3623.99721758325
8_26_2013-01-25,4273.36775477921
8_26_2013-02-01,6168.84144972117
8_26_2013-02-08,7212.17862315
8_26_2013-02-15,7339.60196463102
8_26_2013-02-22,6095.22105706949
8_26_2013-03-01,6744.442553611
8_26_2013-03-08,5856.59613777748
8_26_2013-03-15,6294.07389735198
8_26_2013-03-22,5811.39174892834
8_26_2013-03-29,5790.36942421107
8_26_2013-04-05,5989.85486506172
8_26_2013-04-12,5173.96560435877
8_26_2013-04-19,5511.03180088078
8_26_2013-04-26,4415.66678531806
8_26_2013-05-03,5153.71628386838
8_26_2013-05-10,4052.23993284123
8_26_2013-05-17,4098.74114296938
8_26_2013-05-24,4612.96152494303
8_26_2013-05-31,4334.36655945744
8_26_2013-06-07,4047.74185654764
8_26_2013-06-14,4128.25081194481
8_26_2013-06-21,3938.67675257207
8_26_2013-06-28,3824.52285211195
8_26_2013-07-05,4164.77859132587
8_26_2013-07-12,3547.63325808583
8_26_2013-07-19,3732.96358850985
8_26_2013-07-26,3306.79635161327
8_27_2012-11-02,1302.25834826604
8_27_2012-11-09,1293.76345397214
8_27_2012-11-16,1318.65760406616
8_27_2012-11-23,1824.23233894237
8_27_2012-11-30,1541.96399110995
8_27_2012-12-07,1894.43874113635
8_27_2012-12-14,2334.78940549959
8_27_2012-12-21,3016.66779588133
8_27_2012-12-28,2206.36017223826
8_27_2013-01-04,984.890443284389
